Points_0,Points_1,Points_2
-10.4674,-162.122,1211.83
-11.3098,-161.649,1212.38
-10.6428,-162.215,1212.62
-10.1577,-161.999,1221.92
-10.5028,-161.563,1208.83
-10.6222,-160.919,1224.14
-10.5098,-160.689,1224.79
-10.2797,-160.76,1225.42
-10.2284,-160.507,1225.98
-9.67513,-160.76,1226.43
-10.5059,-159.539,1204.17
-9.78336,-159.005,1218.58
-10.9965,-159.971,1225.38
-10.2263,-160.111,1226.38
-10.5478,-159.445,1226.76
-11.0357,-157.851,1211.14
-10.7858,-157.823,1219.62
-10.0388,-158.579,1219.82
-10.1184,-158.039,1220.9
-9.7449,-158.084,1230.38
-10.9868,-155.852,1199.97
-10.4184,-156.987,1200.8
-10.5961,-156.497,1206.13
-9.78598,-156.855,1223.1
-10.9479,-156.296,1229.87
-11.0768,-154.585,1223.56
-10.5207,-154.632,1224.55
-9.71923,-154.802,1226.13
-10.4695,-154.412,1231.47
-9.60696,-153.272,1196.96
-11.1324,-153.644,1224.48
-9.77814,-153.645,1226.92
-9.51314,-153.613,1233.04
-9.90809,-151.442,1195.78
-10.7135,-151.595,1196.58
-10.4042,-149.468,1198.65
-9.97084,-149.548,1233.28
-10.0334,-149.066,1233.39
-10.8012,-147.704,1194.31
-10.3297,-148.009,1197.75
-11.1738,-148.345,1198.52
-10.8172,-148.15,1232.46
-9.51127,-149.036,1233.83
-10.5784,-146.928,1193.87
-11.2033,-146.993,1197.84
-11.1532,-146.397,1232.55
-10.4382,-146.406,1233.23
-11.0758,-145.761,1193.63
-11.1297,-144.647,1193.29
-11.0232,-144.685,1196.66
-10.3153,-145.784,1196.65
-10.731,-145.296,1229.09
-9.71538,-144.705,1230.56
-10.9109,-143.611,1229.03
-10.5139,-142.733,1229.63
-10.3439,-142.168,1195.58
-11.074,-140.585,1230.82
-11.1689,-140.2,1231.38
-10.9319,-139.585,1232.53
-10.551,-139.621,1231.99
-10.0985,-139.756,1231.75
-10.5794,-140.013,1234.21
-10.6961,-139.78,1233.98
-9.47136,-140.966,1235.22
-9.97687,-138.283,1191.46
-10.1759,-138.783,1232.98
-9.82718,-138.971,1232.48
-10.6122,-139.332,1233.81
-10.488,-138.983,1233.4
-9.81073,-137.947,1234.3
-9.9734,-138.847,1234.82
-9.76324,-138.071,1234.85
-10.982,-136.856,1195
-10.935,-137.663,1195.03
-10.482,-135.165,1194.8
-11.1379,-133.849,1195.43
-10.3656,-133.648,1194.91
-11.1552,-132.843,1195.71
-10.5444,-132.991,1195.18
-10.5181,-132.347,1195.36
-10.1049,-132.942,1194.88
-9.69439,-132.113,1194.88
-10.5222,-130.011,1196.5
-10.22,-130.973,1195.74
-10.0534,-127.602,1192.07
-10.6752,-127.138,1198.36
-10.556,-125.889,1199.45
-10.0764,-126.203,1198.41
-9.88423,-124.305,1193.54
-9.69226,-124.84,1199.41
-9.76963,-124.478,1200.1
-11.1274,-124.861,1202.39
-10.8648,-124.977,1201.77
-9.87764,-123.738,1201.93
-11.2565,-124.515,1202.84
-10.9765,-123.762,1203.13
-11.0693,-122.199,1196.22
-10.8533,-121.88,1203.81
-10.3419,-122.398,1203.54
-10.0436,-123.056,1202.98
-10.5213,-120.628,1197.57
-9.75978,-120.781,1196.48
-11.1212,-120.6,1198.65
-10.9278,-120.628,1198.39
-10.7309,-120.617,1197.99
-10.3341,-119.992,1198.41
-9.91027,-119.809,1198.13
-9.90827,-119.372,1198.96
-10.4848,-119.164,1200.78
-10.357,-119.501,1199.69
-10.6238,-119.003,1202.15
-11.1002,-119.758,1203.19
-10.8381,-119.93,1203.6
-10.633,-119.071,1202.83
-10.2607,-119.006,1203.42
-8.68264,-163.557,1212.4
-8.58023,-163.65,1212.64
-8.5435,-163.603,1213.07
-8.5623,-163.718,1218.56
-8.32604,-163.59,1220.9
-8.45648,-162.305,1206.75
-9.68547,-162.956,1214.54
-8.56299,-162.203,1225.92
-7.9452,-162.393,1226.77
-8.7995,-161.44,1205.24
-8.24534,-160.274,1215.68
-9.25288,-160.836,1227.45
-8.95154,-159.101,1201.68
-9.45403,-159.4,1212.34
-9.06387,-159.527,1211.01
-8.4864,-160.074,1211.6
-8.48116,-160.152,1217.73
-8.89061,-159.669,1219.61
-8.56626,-159.017,1222.83
-8.5009,-160.153,1230.07
-8.31854,-158.872,1231.83
-8.24426,-158.636,1200.65
-7.89566,-157.142,1227.29
-8.16483,-157.264,1233.41
-8.09659,-155.649,1201.86
-9.41783,-156.876,1231.85
-9.43323,-155.068,1198.1
-7.95593,-153.915,1200.13
-8.98702,-154.228,1201.29
-7.90071,-153.775,1196.01
-9.52751,-152.552,1196.41
-8.50124,-152.725,1234.59
-8.27493,-153.294,1234.84
-8.46958,-152.291,1234.68
-9.16629,-151.572,1195.42
-9.73677,-151.352,1199.58
-8.04812,-151.968,1198.71
-8.20318,-150.839,1198.04
-8.5757,-152.119,1229.27
-8.92856,-151.98,1234
-9.46717,-150.291,1194.85
-7.6943,-150.035,1197.28
-9.45711,-149.194,1229.25
-8.50098,-150.261,1230.26
-8.95935,-150.179,1234.3
-8.10152,-150.366,1235.33
-9.53259,-147.333,1193.43
-7.938,-148.959,1231.47
-9.13528,-148.828,1234.33
-9.4212,-146.33,1196.4
-8.1734,-145.98,1235.72
-9.481,-144.401,1195.66
-9.37827,-145.522,1230.78
-9.00294,-144.811,1231.4
-8.82907,-144.334,1231.59
-8.28895,-145.64,1231.98
-8.31312,-144.954,1232.09
-8.07591,-144.298,1232.3
-9.26084,-143.219,1230.92
-8.35825,-143.174,1231.78
-9.27075,-142.193,1230.89
-9.58121,-141.619,1230.76
-8.10912,-141.146,1231.81
-8.95599,-140.432,1194.61
-9.61549,-140.775,1231.12
-9.55132,-140.159,1231.5
-8.71294,-140.349,1231.7
-9.08023,-138.137,1194.21
-8.9428,-139.211,1232.22
-8.30344,-137.929,1232.99
-8.52566,-139.572,1236.27
-9.33734,-136.784,1194.16
-9.18985,-137.171,1234.09
-8.5881,-137.097,1233.64
-8.43275,-136.871,1236.32
-8.99992,-134.726,1190.6
-8.03014,-135.094,1236.16
-8.1054,-135.062,1235.72
-9.00024,-133.042,1194.21
-9.66582,-131.133,1191.05
-8.22336,-131.467,1190.42
-8.61057,-129.381,1195.39
-8.13935,-127.001,1191.35
-8.33154,-125.577,1191.97
-9.14236,-126.297,1197.51
-9.01026,-124.998,1198.4
-8.86203,-123.586,1200.04
-9.32023,-122.207,1194.67
-9.48408,-120.091,1197.11
-8.11455,-120.413,1203.87
-9.15874,-120.151,1196.66
-8.93723,-119.185,1197.76
-8.62727,-119.093,1197.72
-9.17695,-119.132,1198.43
-8.9184,-118.949,1198.21
-8.70673,-118.754,1198.23
-9.50441,-118.671,1199.96
-8.72142,-119.392,1204.34
-8.62733,-120.288,1204.08
-8.80486,-118.568,1199.02
-8.29891,-118.215,1198.82
-8.34347,-118.09,1199.19
-8.5258,-118.08,1199.88
-8.09262,-117.663,1199.92
-8.81199,-117.7,1201.7
-8.91484,-118.183,1204.06
-8.80475,-118.66,1204.31
-8.41045,-117.371,1203.78
-8.38454,-117.168,1202.97
-6.20361,-164.332,1208.6
-7.82198,-163.638,1209.89
-7.2266,-164.324,1211.82
-7.20539,-164.581,1213.9
-7.45126,-163.842,1224.12
-6.57549,-163.965,1226.02
-6.76519,-163.438,1227.42
-6.9371,-161.753,1203.59
-7.84681,-160.608,1212.94
-6.80709,-161.372,1215.77
-7.16776,-161.292,1230.9
-6.89909,-160.905,1231.81
-6.71386,-160.692,1232.44
-7.1133,-158.886,1205.39
-6.85697,-159.517,1206.44
-7.20202,-159.977,1208.64
-7.93117,-159.88,1222.41
-6.29561,-159.821,1226.52
-7.33972,-158.925,1233.52
-6.77617,-159.957,1233.38
-7.9259,-158.537,1205.89
-7.97467,-157.909,1204.72
-6.85207,-158.525,1204.41
-7.86165,-158.459,1225.58
-6.80504,-157.355,1235.62
-6.43345,-156.009,1200.82
-7.37013,-156.437,1228.77
-7.77541,-156.437,1234.49
-7.13305,-156.008,1235.82
-6.62376,-156.203,1236.41
-6.73036,-155.483,1236.57
-6.43669,-155.667,1236.96
-7.70628,-154.977,1200.81
-7.88747,-154.808,1234.88
-7.64453,-155.243,1235.19
-7.29498,-154.862,1235.79
-7.47322,-153.077,1195.21
-7.9578,-152.844,1235.18
-7.58237,-152.665,1235.82
-6.41944,-150.665,1193.33
-7.58521,-152.122,1231.13
-7.53622,-151.117,1231.6
-6.86336,-152.265,1232.29
-6.64289,-151.133,1232.92
-6.5746,-152.004,1237.43
-6.44339,-151.34,1237.54
-7.53236,-149.533,1236.22
-7.12279,-149.266,1236.66
-7.08471,-147.798,1196
-7.815,-147.731,1231.91
-7.19665,-147.455,1232.64
-7.04088,-148.747,1232.69
-6.70938,-147.72,1237.24
-7.50873,-144.923,1194.87
-7.67399,-145.435,1232.62
-7.71387,-144.942,1232.64
-7.17697,-144.479,1233.01
-7.0464,-144.992,1233.12
-7.74915,-144.561,1236.4
-7.11407,-144.929,1236.94
-7.43202,-143.068,1194.28
-7.89684,-143.078,1236.36
-6.82795,-142.063,1232.78
-7.318,-139.777,1232.43
-6.49516,-140.287,1232.8
-7.65522,-139.166,1232.48
-7.31941,-137.263,1190
-6.37792,-135.841,1192.72
-7.83712,-135.735,1234.26
-7.53568,-135.865,1234.04
-6.70346,-136.198,1233.72
-7.9967,-135.13,1234.96
-7.59399,-134.474,1193.3
-6.84396,-134.001,1234.78
-6.47329,-134.513,1234.39
-7.46456,-133.755,1235.97
-7.26569,-133.745,1235.37
-7.07257,-133.242,1236.98
-6.8064,-133.201,1237.4
-6.3518,-134.042,1238.11
-7.65991,-133.136,1190.13
-6.60412,-131.85,1236.01
-6.54213,-131.782,1236.99
-7.91654,-130.07,1194.56
-6.48162,-131.43,1236.59
-6.62525,-128.706,1190.11
-7.86726,-126.764,1191.21
-7.39433,-125.745,1191.37
-6.8646,-122.573,1192.77
-6.88366,-122.832,1198.54
-7.45834,-122.326,1200.08
-6.69053,-121.318,1193.64
-7.58151,-120.712,1194.84
-6.84359,-121.211,1201.32
-7.37404,-120.771,1203.01
-7.57217,-119.009,1196.96
-7.67964,-119.568,1204.29
-6.71041,-119.558,1204.02
-7.8593,-119.121,1204.49
-6.98338,-118.196,1197.86
-7.56313,-117.793,1199.2
-7.73221,-117.326,1200.15
-7.78923,-117.068,1201.74
-7.59157,-117.811,1204.8
-6.74514,-118.011,1205.11
-7.43122,-116.808,1201.37
-6.90408,-116.658,1201.08
-7.33681,-116.498,1203.14
-6.50717,-115.853,1203.02
-7.52365,-116.988,1204.57
-7.09649,-116.319,1204.39
-6.79061,-116.336,1205.05
-6.40023,-116.583,1205.59
-6.48633,-115.67,1204.45
-5.15383,-165.736,1212.24
-5.17821,-165.748,1222.04
-5.76625,-165.16,1224.4
-5.37282,-165.259,1224.88
-4.9367,-165.766,1224.2
-5.07976,-165.2,1225.98
-6.28454,-164.819,1224.19
-6.16607,-164.818,1223.54
-6.50187,-164.556,1224.46
-6.31575,-163.905,1226.64
-5.86135,-164.37,1226.35
-5.07133,-165.011,1226.41
-5.46374,-164.549,1227.43
-5.12395,-164.874,1226.8
-5.76582,-163.549,1229.28
-5.31068,-162.499,1217.79
-5.63738,-161.859,1221.57
-5.9001,-162.947,1230
-5.78286,-162.927,1230.4
-5.29789,-162.9,1231.24
-5.56027,-162.567,1231.58
-5.49267,-162.531,1231.97
-4.86125,-163.162,1231.98
-4.96459,-161.208,1207.89
-5.31172,-161.549,1209.67
-6.0019,-161.627,1212
-6.07074,-161.791,1214.08
-6.27996,-161.026,1223.22
-4.9538,-161.759,1224.75
-5.56859,-160.951,1225.71
-5.0051,-161.003,1226.9
-5.76911,-161.796,1232.4
-5.59325,-161.159,1233.77
-5.14619,-158.772,1198.18
-5.75467,-159.564,1205.25
-6.27193,-159.106,1235.04
-5.78465,-159.993,1234.89
-5.39484,-159.793,1235.67
-5.13016,-159.543,1236.6
-4.85442,-158.993,1237.58
-5.88864,-157.799,1197.71
-5.35946,-157.486,1197.15
-6.33128,-158.113,1198.47
-5.35312,-158.245,1202.56
-5.75226,-158.325,1230.07
-6.04232,-158.199,1236.32
-5.91182,-157.096,1237.19
-5.51537,-158.298,1236.97
-5.24366,-158.216,1237.62
-5.05199,-157.847,1238.02
-4.8444,-155.487,1199.22
-5.45758,-156.955,1232
-5.93257,-155.655,1237.59
-5.09289,-156.356,1238.78
-4.78069,-155.757,1239.4
-4.61444,-155.026,1194.55
-6.37931,-155.263,1200.07
-6.02576,-154.655,1232.58
-5.11776,-155.072,1233.83
-6.37657,-154.081,1237.33
-5.81712,-154.197,1238.27
-5.48312,-155.318,1238.54
-5.35684,-154.778,1238.81
-5.23659,-154.373,1239.17
-5.12531,-155.374,1238.99
-5.116,-154.858,1239.2
-4.96541,-154.754,1239.6
-6.07048,-153.649,1198.69
-5.20777,-153.449,1239.38
-4.7421,-153.812,1240.04
-6.19935,-152.026,1197.47
-5.74711,-152.184,1233.86
-5.87428,-151.43,1238.36
-5.24106,-151.913,1239.42
-6.12778,-150.497,1233.71
-5.48759,-149.621,1234.49
-5.48775,-150.672,1234.44
-6.26441,-149.438,1237.76
-5.98394,-149.229,1238.23
-5.48653,-149.547,1238.96
-5.52001,-147.731,1234.2
-6.12047,-148.818,1238.02
-5.95188,-148.774,1238.21
-6.01203,-148.566,1238.2
-6.02302,-148.16,1238.2
-5.90299,-148.985,1238.34
-5.84664,-148.786,1238.42
-5.91293,-148.564,1238.33
-5.52754,-148.492,1238.77
-6.01219,-146.539,1194.79
-6.15024,-146.445,1233.59
-5.42888,-146.57,1238.81
-5.84655,-145.515,1191.13
-4.94833,-145.165,1190.66
-5.07985,-145.501,1193.9
-4.97861,-145.673,1234.34
-4.7938,-144.513,1239.51
-5.67698,-143.806,1190.63
-6.00303,-143.596,1238.19
-5.47115,-141.863,1233.62
-5.92362,-139.665,1192.83
-5.23102,-140.893,1192.75
-5.45645,-140.793,1233.55
-6.26237,-138.488,1189.59
-5.84103,-138.275,1192.63
-5.45036,-137.943,1233.36
-6.12094,-137.159,1233.38
-6.24783,-134.064,1189.43
-5.53596,-134.608,1234.19
-6.19244,-131.916,1189.45
-5.08542,-132.466,1189.01
-5.76073,-131.761,1238.22
-6.02776,-131.308,1235.58
-5.94456,-130.978,1237.59
-4.70774,-130.775,1239.01
-5.63471,-128.569,1193.5
-5.02614,-129.064,1235.76
-5.11331,-128.628,1236.16
-5.43584,-129.118,1236.59
-5.08343,-128.673,1237.39
-5.01321,-129.598,1238.21
-4.80585,-127.541,1193.36
-4.76406,-127.669,1236.81
-5.51486,-125.844,1190.31
-5.24323,-126.619,1194.14
-5.73947,-124.427,1191.04
-5.11462,-121.797,1192.31
-5.76318,-121.666,1199.05
-6.17776,-119.623,1195.09
-5.24841,-119.977,1201.72
-5.14117,-119.126,1203.6
-5.50061,-118.794,1204.45
-4.76195,-117.056,1197.87
-6.18825,-118.576,1204.84
-5.79752,-117.376,1205.76
-5.08577,-117.934,1205.44
-5.58365,-116.082,1200.91
-6.34525,-115.524,1203.97
-6.08915,-115.575,1205.58
-5.95773,-116.151,1206.05
-5.76644,-115.578,1206.19
-5.51055,-116.438,1206.41
-5.31189,-115.755,1206.84
-5.52661,-115.106,1204
-5.61487,-114.952,1204.81
-5.56688,-114.89,1205.55
-4.66703,-114.092,1205.85
-5.51619,-114.983,1206.18
-5.23144,-114.719,1206.7
-5.18855,-114.547,1206.41
-4.97292,-114.96,1207.45
-4.8881,-114.186,1206.39
-4.7567,-115.353,1207.67
-3.65348,-166.706,1213.14
-3.20201,-167.124,1214.24
-3.30015,-166.847,1224.27
-4.24497,-166.45,1221.74
-3.84451,-166.255,1225.44
-3.97157,-165.923,1226.34
-3.98416,-165.732,1226.78
-4.03354,-165.621,1227.22
-4.13511,-165.447,1228.05
-4.00562,-165.166,1229.15
-4.37019,-164.558,1205.88
-3.65304,-163.414,1213.9
-3.44479,-163.5,1220.86
-4.29224,-164.151,1230.86
-3.98383,-164.024,1231.77
-3.24308,-162.111,1206.97
-3.55535,-162.526,1208.53
-3.7958,-162.82,1210.1
-3.88761,-163.149,1212
-4.69928,-163.149,1232.25
-4.31202,-163.147,1232.61
-4.45485,-162.602,1233.44
-3.5206,-161.142,1199.31
-3.82392,-161.587,1200.24
-4.32415,-160.944,1206.19
-4.10889,-161.805,1235.19
-4.33777,-160.495,1236.79
-3.45821,-161.642,1236.36
-3.46537,-161.492,1236.77
-3.53813,-160.925,1237.37
-3.52776,-160.555,1237.96
-5.0828,-159.846,1199.21
-3.68961,-159.762,1231.64
-4.5338,-159.736,1237.19
-4.1983,-159.957,1237.6
-4.3488,-159.378,1237.99
-4.2345,-158.973,1238.42
-3.60381,-159.946,1238.38
-3.58629,-159.803,1238.59
-3.67072,-158.929,1239.39
-3.31168,-158.736,1239.81
-3.69911,-157.657,1200.6
-4.54495,-157.593,1238.99
-3.88292,-157.574,1239.79
-3.69782,-157.566,1240.37
-3.33793,-158.365,1240.02
-3.3408,-158.213,1240.41
-3.40942,-157.93,1240.61
-3.36814,-155.531,1194.22
-3.30925,-155.444,1236.05
-4.50237,-156.595,1239.39
-4.55713,-155.76,1239.97
-4.43568,-156.387,1239.63
-4.41377,-155.803,1240.21
-4.13039,-156.737,1240.18
-4.03869,-156.625,1240.42
-3.99762,-155.771,1240.66
-3.29389,-155.164,1193.83
-3.96305,-153.922,1235.7
-4.66248,-155.003,1240.02
-3.64222,-154.523,1241.79
-3.70076,-153.474,1193
-4.00872,-152.298,1196.1
-3.84225,-153.373,1196.62
-3.94003,-152.252,1235.97
-4.4429,-152.758,1240.77
-3.8923,-152.555,1241.59
-4.66432,-150.839,1240.32
-3.82419,-151.17,1241.94
-3.55819,-150.544,1236.34
-3.49943,-149.607,1242.26
-3.22413,-148.606,1236.7
-4.24453,-147.756,1240.62
-3.57276,-146.308,1190.19
-4.46412,-146.212,1234.85
-4.64513,-147.513,1239.98
-4.42996,-146.219,1240.15
-4.14689,-146.183,1240.68
-3.8191,-144.545,1189.88
-4.50384,-144.78,1190.16
-4.06583,-145.217,1190.04
-4.0163,-144.987,1189.99
-4.69986,-143.871,1190.05
-3.7628,-143.157,1192.8
-4.84605,-144.212,1234.45
-3.87943,-142.281,1234.97
-4.31086,-139.938,1192.18
-4.14375,-140.398,1234.48
-4.10239,-139.629,1240.17
-4.02318,-138.743,1234.18
-4.62942,-136.818,1188.8
-4.5702,-135.13,1188.71
-3.95437,-135.148,1191.63
-4.6486,-135.123,1234.06
-3.81888,-135.462,1234.15
-4.50557,-133.324,1234.38
-3.61214,-133.473,1234.34
-3.85695,-133.341,1240.17
-4.59211,-132.02,1239.41
-3.74641,-131.545,1240.02
-4.50763,-130.471,1188.77
-4.79815,-131.034,1235.03
-3.97175,-130.457,1239.58
-3.32425,-129.648,1188.26
-3.59388,-128.332,1188.68
-4.11606,-129.064,1192.41
-3.94115,-129.06,1235.05
-4.64148,-128.387,1238
-4.22467,-129.458,1239.04
-4.20368,-128.186,1238.46
-4.16966,-126.795,1235.78
-3.70508,-126.968,1235.16
-4.15542,-127.399,1238
-3.56829,-125.57,1193.55
-3.61832,-125.213,1236.12
-3.87101,-126.044,1237.18
-3.13412,-125.122,1237.64
-4.06468,-124.135,1190.23
-4.28215,-123.836,1195.32
-3.17574,-124.776,1235.13
-4.13122,-123.118,1190.88
-3.7399,-121.914,1191.43
-3.5157,-121.937,1191.31
-4.12993,-122.282,1196.86
-4.10842,-121.422,1192.15
-3.76356,-120.591,1192.62
-3.53961,-121.005,1192.01
-3.28532,-120.919,1191.99
-3.30983,-120.336,1192.49
-3.70526,-120.083,1193.11
-3.50346,-120.138,1192.89
-4.41031,-120.184,1193.3
-4.32109,-119.052,1194.53
-3.90683,-119.362,1193.85
-3.35427,-119.011,1194.04
-4.06944,-119.011,1202.47
-3.40473,-118.362,1194.75
-4.64035,-117.808,1196.42
-3.7072,-118.389,1204.02
-3.93602,-117.912,1205.35
-3.48888,-117.142,1206.62
-3.34598,-116.69,1197.29
-4.705,-116.677,1206.78
-4.58643,-115.79,1207.58
-3.35125,-115.973,1208.33
-3.44799,-115.045,1200.46
-3.84707,-114.41,1202.48
-4.64972,-113.955,1207.65
-4.41552,-113.995,1208.54
-4.31409,-114.373,1208.79
-4.0975,-114.772,1208.95
-3.75524,-115.232,1208.96
-4.13524,-113.98,1209.23
-3.89313,-114.358,1209.58
-3.5268,-114.533,1210.08
-3.63368,-113.965,1210.33
-3.42793,-112.818,1206.58
-4.39169,-113.577,1207.57
-4.14905,-113.33,1208.72
-3.99172,-113.555,1209.52
-3.50217,-112.539,1209.18
-3.18196,-113.393,1211.7
-3.11554,-112.189,1210.62
-2.43511,-167.438,1222.25
-3.12913,-166.98,1223.93
-2.60745,-167.03,1225.82
-1.91116,-167.291,1226.55
-1.87238,-167.234,1227.17
-2.03454,-166.711,1228.42
-2.99982,-165.239,1205.53
-1.92906,-165.586,1204.61
-2.9703,-166.507,1226.74
-2.87905,-166.544,1227.41
-2.68072,-166.538,1227.97
-2.47982,-166.536,1228.21
-3.11215,-165.955,1228.39
-2.54984,-166.196,1229.24
-3.22771,-165.268,1230.18
-2.73466,-165.571,1230.79
-2.05584,-165.957,1231.22
-2.21587,-164.416,1202.99
-2.24485,-164.077,1217.19
-2.9041,-163.893,1219.18
-2.25359,-164.164,1220.59
-2.86322,-163.602,1222.83
-1.51291,-164.094,1224.3
-2.56706,-164.73,1232.6
-1.95182,-163.989,1235.04
-1.79334,-161.914,1198.65
-2.85387,-163.15,1209.05
-2.01394,-163.201,1207.87
-2.65832,-162.803,1226.32
-2.12545,-162.409,1228.95
-2.87421,-162.069,1236.62
-2.58183,-162.163,1237.09
-2.52368,-160.138,1197.32
-2.30533,-160.622,1197.73
-2.40505,-161.067,1203.65
-3.0906,-160.93,1230.74
-3.01329,-160.676,1238.38
-2.93498,-160.347,1239.05
-2.29475,-159.167,1196.22
-2.04657,-158.843,1195.84
-2.33606,-160.07,1201.99
-3.07902,-158.799,1240.01
-2.8505,-159.369,1239.98
-2.62483,-159.293,1240.39
-2.72535,-158.915,1240.79
-1.89211,-160.156,1240.74
-2.26792,-158.939,1241.28
-1.51247,-160.012,1241.27
-2.00705,-157.492,1194.7
-1.7035,-157.167,1194.18
-3.23496,-157.327,1195.4
-3.21986,-157.132,1235.07
-2.01914,-157.822,1236.56
-3.04464,-157.569,1241.18
-2.19163,-157.27,1242.76
-2.74958,-156.568,1194.46
-2.73899,-155.975,1194.14
-2.55826,-155.774,1193.77
-2.42784,-156.171,1198.18
-2.33405,-156.696,1236.99
-2.00105,-155.982,1238
-1.41263,-156.948,1238.16
-1.98134,-155.213,1192.94
-2.28837,-154.048,1196.06
-2.35105,-155.016,1237.95
-1.93406,-154.14,1238.72
-2.38255,-154.958,1243.63
-2.87162,-152.979,1195.64
-2.5322,-152.497,1195.18
-2.63107,-153.615,1237.83
-3.14586,-153.188,1242.89
-2.5149,-153.117,1243.76
-3.29491,-151.056,1195.18
-2.91929,-151.27,1237.07
-2.3327,-152.182,1238.08
-1.76352,-151.108,1238.65
-2.87994,-152.037,1243.32
-2.51141,-151.781,1244.08
-1.74085,-150.231,1238.39
-2.43356,-147.478,1193.06
-2.03184,-148.581,1237.87
-1.8317,-147.5,1245.03
-2.25678,-146.002,1192.52
-2.64007,-145.939,1236.76
-1.8437,-146.057,1237.48
-3.03977,-145.862,1189.71
-1.85915,-144.864,1237.23
-2.83501,-143.554,1241.86
-1.94894,-143.755,1243.12
-2.74987,-141.282,1188.56
-2.79802,-141.442,1191.89
-2.82075,-139.432,1235.08
-2.99165,-136.725,1234.56
-1.59331,-133.9,1234.81
-3.08578,-132.812,1187.96
-2.94405,-132.172,1234.4
-1.97932,-132.059,1234.48
-3.02666,-131.137,1234.48
-2.13834,-130.855,1234.38
-2.03733,-130.93,1241.21
-2.68075,-129.818,1188.02
-2.69632,-128.552,1188.27
-1.81653,-128.809,1187.68
-2.7246,-129.679,1234.52
-2.93609,-127.116,1192.43
-2.87997,-127.229,1234.63
-1.78013,-128.237,1234.28
-2.85409,-127.414,1239.54
-1.72171,-127.359,1240.59
-3.24025,-126.484,1188.85
-2.60592,-125.174,1189.11
-2.13781,-125.698,1188.54
-3.01264,-124.54,1189.48
-2.31646,-124.45,1189.26
-1.72463,-124.204,1189.01
-2.51624,-125.045,1234.32
-1.66669,-124.334,1233.57
-3.04402,-124.223,1236.61
-2.08484,-123.321,1189.76
-3.13636,-122.17,1191
-2.55453,-122.453,1190.42
-1.75692,-122.337,1190.21
-1.91883,-122.986,1233.56
-2.0149,-122.073,1233.86
-2.16378,-122.133,1234.32
-2.61088,-122.973,1235.22
-2.17519,-122.163,1235.25
-1.98811,-123.377,1237.84
-3.11329,-121.733,1191.37
-2.71019,-121.731,1191.07
-2.33995,-120.998,1191.41
-2.12245,-120.997,1191.29
-1.72609,-121.572,1190.77
-1.66559,-120.874,1191.27
-2.71569,-121.143,1191.63
-2.15238,-120.396,1191.83
-2.67778,-120.83,1197.48
-1.83348,-121.377,1234.19
-2.55212,-119.641,1192.87
-1.773,-119.954,1192.07
-2.91588,-119.07,1193.68
-2.00571,-119.699,1198.81
-2.36093,-118.793,1201.17
-1.64148,-118.197,1202.22
-2.67423,-118.174,1203.39
-2.40548,-117.506,1205.65
-2.07874,-117.715,1204.46
-2.7206,-117.333,1206.25
-2.25462,-116.402,1208.15
-2.47706,-115.785,1209.3
-1.69305,-115.553,1210.8
-3.10074,-115.075,1209.98
-2.62985,-114.563,1211.73
-2.31022,-115.16,1211
-1.49962,-115.37,1211.86
-2.47853,-113.986,1213.2
-2.09425,-114.791,1212.47
-1.80052,-114.205,1215.07
-1.71255,-113.961,1216.08
-1.75985,-112.637,1203.46
-2.97565,-113.014,1204.64
-2.98882,-113.802,1211.97
-2.99403,-112.461,1211.88
-2.89211,-113.391,1212.58
-2.93667,-112.987,1212.5
-2.00429,-113.76,1215.24
-2.01523,-113.186,1215.69
-1.72155,-112.598,1216.41
-1.88318,-111.411,1206.77
-2.51399,-111.656,1208.7
-2.88236,-111.993,1209.85
-2.13546,-111.261,1209.87
-2.25385,-111.481,1211.91
-2.49681,-111.959,1212.76
-1.55014,-111.808,1215.51
-1.10945,-168.443,1218.23
-0.286149,-168.638,1222.02
-0.811745,-168.398,1223.87
-0.553337,-168.28,1225.58
-0.470582,-168.244,1225.85
-0.564598,-168.149,1226.62
-1.67075,-167.885,1220.69
-1.09123,-168.248,1223.1
-1.32675,-168.039,1223.55
-1.34012,-167.841,1225.61
-1.33346,-167.743,1225.98
-1.22016,-167.899,1225.17
-1.14673,-166.805,1230.19
-0.947276,-166.955,1230.78
-0.722554,-167.023,1231.01
-0.516058,-166.878,1231.37
-0.576773,-166.692,1231.8
-0.157351,-166.87,1232.28
-0.846988,-166.088,1204.21
-1.06663,-166.545,1205.78
-1.10032,-166.105,1204.82
-0.688884,-166.537,1205.18
-0.500706,-166.401,1204.79
-0.766704,-165.236,1213.85
-0.00916869,-165.399,1216.91
-0.151004,-165.215,1219.09
-0.522235,-165.017,1221.03
-1.51172,-165.114,1233.63
-0.00676504,-163.932,1199.74
-0.124955,-164.12,1207.82
-0.789106,-164.685,1210.61
-1.44075,-164.702,1212.08
-1.1131,-164.735,1215.9
-1.03111,-164.707,1218.97
-0.153457,-163.966,1228.91
-0.0940812,-162.162,1203.15
-1.03925,-163.219,1237.57
-1.396,-162.685,1238.18
-1.24963,-162.938,1237.96
-0.705232,-163.258,1238.23
-0.817271,-162.619,1238.82
-0.310693,-161.807,1240.76
-1.048,-160.281,1196.3
-0.832604,-161.382,1197.2
-1.26291,-161.145,1202.48
-1.23659,-160.781,1233.97
